corpus_names	sent_id	w	span	node	sent_match
ind_news_2011_300K	34634	nu	r1	membesarkan	"34634 ""Karena itu kalau para pemimpin Indonesia mau mempertahankan NKRI, saya kira perlu membesarkan NU dan pesantren,"" kata pengasuh Pesantren Mahasiswa Al Hikam di Malang dan Depok itu."
ind_news_2011_300K	36183	partai	r1	membesarkan	"36183 ""Partai Demokrat mempersilakan siapa pun yang ingin bergabung dan berjuang bersama untuk membesarkan partai."
ind_news_2011_300K	37177	partainya	r1	membesarkan	"37177 Semua memikirkan untuk membesarkan partainya, berlomba-lomba menjadi ketum partai dan bermimpi jadi capres,"" kata dia. Ia juga mencontohkan soal Tenaga Kerja Indonesia."
ind_news_2011_300K	40498	namanya	r1	membesarkan	40498 Kendati sudah 30 tahun pensiun dari balap sepeda, Suharto masih memiliki niatan untuk kembali menekuni olahraga yang pernah membesarkan namanya itu.
ind_news_2011_300K	41710	diri	r1	membesarkan	"41710 ""Silakan membesarkan diri, tapi jangan mengecilkan pihak lain, apalagi tokoh sekaliber SBY,"" kata Dipo yang dikenal suka bertamsil dan menggunakan ibarat."
ind_news_2011_300K	43906	dirinya	r1	membesarkan	43906 Dipo menengarai kalau Din Syamsuddin membonceng kasus Nazaruddin untuk membesarkan dirinya.
ind_news_2011_300K	44133	jiwanya	r1	membesarkan	44133 Menurut dia, kehadiran dan kesiapsiagaan kader Partai Demokrat guna membantu rakyat yang tertimpa musibah, membesarkan jiwanya.
ind_news_2011_300K	52966	pan	r1	membesarkan	52966 Menurut dia, DPW PAN Sultra dibawa kepemimpinannya yang ketiga periode ini, akan berkomitmen untuk terus membesarkan PAN di Sultra.
ind_news_2011_300K	57846	pembiayaan	r1	membesarkan	57846 Selain kedua program tersebut, Danamon Syariah juga sedang giat membesarkan pembiayaan alat-alat berat (ABF) dan layanan Cash Management yang dapat membantu para nasabah dalam mengelola likuiditas sesuai dengan kebutuhan bisnisnya.
ind_news_2011_300K	58966	nu	r1	membesarkan	58966 Oleh karena itu, kata pengasuh Pesantren Mahasiswa Al Hikam di Malang dan Depok itu, para pemimpin Indonesia yang ingin mempertahankan NKRI, maka ia hendaknya membesarkan NU dan pesantren.
ind_news_2011_300K	62990	pan	r1	membesarkan	62990 Ia mengatakan, PAN Sultra dibawa kepemimpinannya yang ketiga periode ini, akan berkomitmen untuk terus membesarkan PAN di Sultra.
ind_news_2011_300K	72700	bayi	r1	membesarkan	72700 Pemain berusia 25 tahun itu mengumumkan dalam laman Facebook-nya pada 3 Juli bahwa ia menjadi ayah dari seorang anak laki-laki, dan menambahkan bahwa identitas ibunya akan tetap dirahasiakan dan bahwa ia berencana membesarkan bayi tersebut sendiri.
ind_news_2011_300K	74465	partai	r1	membesarkan	74465 Menanggapi hal tersebut, Ketua DPW PAN Sulsel Ashabul Kahfi menyatakan, pihaknya merasa berat melepas Ramli sebab selain inisiator, ia juga dinilai sebagai kader potensial yang memiliki kontribusi besar membesarkan partai 13 tahun terakhir.
ind_news_2011_300K	74707	harapan	r1	membesarkan	"74707 Guru besar ilmu politik Fathi Baja, anggota pemberontak Koalisi 17 Februari yang bermarkas di Benghazi menjelaskan, ""komite itu akan membesarkan harapan orang karena mereka memilih sejumlah nama yang sangat kuat."
ind_news_2011_300K	79236	namanya	r1	membesarkan	79236 Bachdim mengaku Persema adalah klub yang telah membesarkan namanya dan sangat berjasa bagi dirinya, oleh karena itu dirinya tidak mau pindah sekali pun dipanggil untuk memperkuat timnas.
ind_news_2011_300K	84129	dunia	r1	membesarkan	84129 Sebaliknya, tugas membesarkan dunia olahraga Indonesia diserahkan saja kepada para profesional yang mempunyai pengalaman dan rekam jejak jelas di bidang keolahragaan.
ind_news_2011_300K	87355	saya	r1	membesarkan	"87355 ""Memang saya akui cukup berat meninggalkan Persib yang telah membesarkan saya, namun saya sadar bahwa dalam sepak bola datang dan pergi adalah hal yang lumrah, dan tentunya untuk tujuan yang lebih baik,"" papar Eka."
ind_news_2011_300K	88673	hati	r1	membesarkan	"88673 ""Para pemilik baru ini bahkan agak sedikit kecewa karena tidak dapat memperoleh beberapa pemain lagi -- ini sangat membesarkan hati,"" kata Dalglish sambil tersenyum."
ind_news_2011_300K	96674	namanya	r1	membesarkan	96674 Pihak saksi sendiri sudah berulang kali membujuk Norman untuk tidak meninggalkan institusi yang telah membesarkan namanya, namun dia bersikeras tetap keluar dengan memilih menjadi artis.
ind_news_2011_300K	97388	dede	r1	membesarkan	97388 PAN telah membesarkan Dede dengan menjadikannya sebagai anggota DPR dan terakhir kini sebagai Wakil Gubernur Jabar.
ind_news_2011_300K	98452	hati	r1	membesarkan	98452 Itu adalah lanjutan gemilang bagi film besar akhir pekan dan tanda yang membesarkan hati dalam upaya Hollywood untuk meraih hati penonton setelah serangkaian penampilan yang biasa-biasa saja.
ind_news_2011_300K	98575	anak	r1	membesarkan	98575 Menurut Ary, dalam kajian IPO perusahaan, jumlah saham yang akan dilepas ke publik 40 persen dan hasilnya akan digunakan untuk ekspansi usaha serta membesarkan anak perusahaan.
ind_news_2011_300K	98977	diri	r1	membesarkan	98977 Ia menambahkan, agar bisa maju dan dilirik oleh label besar, salah satu caranya adalah dengan membuat komunitas kecil pencinta band daerah tersebut, dan perlahan membesarkan diri, nantinya pasti akan dilirik oleh label.
ind_news_2011_300K	101012	hati	r1	membesarkan	101012 Disebutkan bahwa predikat yang membesarkan hati masyarakat Bali itu, diberikan setelah majalah tersebut melakukan jajak pendapat kepada para pembacanya selama tiga bulan yakni April-Juni 2010 dan hasilnya Bali mendapat nilai tertinggi.
ind_news_2011_300K	101040	nama	r1	membesarkan	"101040 ""Saya sangat mencintai Indonesia, khususnya Bali yang sudah seperti rumah saya sendiri, dan telah membesarkan nama saya,"" tuturnya."
ind_news_2011_300K	103071	industri	r1	membesarkan	103071 Pertama, perhatian pemerintah semakin besar untuk memberdayakan dan membesarkan industri strategis nasional.
ind_news_2011_300K	103344	organisasi	r1	membesarkan	103344 Untuk selanjutnya, Paloh akan membesarkan organisasi massa Nasional Demokrat, yang telah memiliki banyak struktur pengurus di berbagai provinsi dan kabupaten/kota di seluruh Indonesia.
ind_news_2011_300K	108832	partai	r1	membesarkan	"108832 ""Komitmennya adalah kerja keras membesarkan partai."
ind_news_2011_300K	109493	dirinya	r1	membesarkan	109493 Menurut dia, masyarakat Jawa Barat akan berpikir, terhadap partai yang sudah membesarkan dirinya saja berani meninggalkan, apalagi kepada masyarakat.
ind_news_2011_300K	110468	nii	r1	membesarkan	110468 Uang mereka diambil dengan dalih membesarkan NII.
ind_news_2011_300K	113109	indonesia	r1	membesarkan	113109 Ia menilai, dengan semakin banyaknya ibu yang mengajar matematika kepada anaknya, semakin banyak pula anak yang akan tumbuh menjadi ilmuwan andal, sehingga membesarkan Indonesia menjadi negara maju.
ind_news_2011_300K	116578	partai	r1	membesarkan	"116578 ""Kami siap membesarkan Partai Demokrat di tahun 2014."
ind_news_2011_300K	132315	di	r1	membesarkan	132315 Kebanyakan hidupnya sangat dipengaruhi oleh neneknya dari pihak ibu, yang berakar dari Kaukasia, Madelyn Lee Payne Dunham dan Stanley Armour Dunham (cucu Kearney) --yang telah membesarkan di sejak ia berusia 10 tahun.
ind_news_2011_300K	137292	partai	r1	membesarkan	137292 Dengan kebijakan seperti itu, kata dia, partai Golkar akan mengetahui siapa-siapa kader Golkar yang benar-benar memiliki komitmen untuk membesarkan partai.
ind_news_2011_300K	148522	dwi	r1	membesarkan	"148522 Sedangkan buku kedua, ide periklanan yang menjual itu dielaborasi (dijabarkan, red) lagi lebih jauh dengan praktik-praktik kewirausahaan dan kepemimpinan yang dijalankan dalam membesarkan Dwi Sapta,"" jelas Adji Watono."
ind_news_2011_300K	151020	ketiga	r1	membesarkan	151020 Bintang olah raga Inggris berusia 35 tahun dan istrinya yang berusiua 36 tahun serta telah beralih dari penyanyi ke perancang busana itu kini tengah membesarkan ketiga anak laki-lakinya, yaitu Brooklyn (12), Romeo (8), dan Cruz (6).
ind_news_2011_300K	171391	anak	r1	membesarkan	171391 Sementara itu, dokter hewan dari BKSDA DIY, Yuni Titasari mengatakan untuk membesarkan anak rusa yang baru lahir hingga berumur empat bulan cukup sulit.
ind_news_2011_300K	172943	mereka	r1	membesarkan	"172943 ""Saya kira UEFA harus membuat aturan baru agar ada penghargaan pada klub-klub yang sudah membesarkan mereka dan agar para pemain muda berbakat itu tidak seenaknya menerima tawaran klub besar,"" katanya."
ind_news_2011_300K	173320	semuanya	r1	membesarkan	173320 Ia mengatakan, keberadaan Sultan bersama dengan semuanya tentu akan membuat beliau lebih memungkinkan untuk membangun dan membesarkan semuanya, karena gubernur adalah pemimpin untuk semua kalangan.
ind_news_2011_300K	187399	industri	r1	membesarkan	187399 Presiden Susilo Bambang Yudhoyono pernah memberikan komitmennya untuk membesarkan industri film nasional telah terusik.
ind_news_2011_300K	190978	partai	r1	membesarkan	190978 Menurut dia, salah satu pertimbangannya adalah bagaimana peningkatan suara PAN di daerah dalam pilkada, apakah benar kader-kader daerah sudah bekerja serius membesarkan partai.
ind_news_2011_300K	193506	ke	r1	membesarkan	193506 Sudah 46 tahun pula Umi menyandang status janda, dan membesarkan ke tiga anaknya itu sendirian.
ind_news_2011_300K	195247	namanya	r1	membesarkan	195247 Kendati sudah 14 tahun pensiun sebagai atlet, Timotius masih memiliki niat untuk kembali menekuni olahraga yang pernah membesarkan namanya itu.
ind_news_2011_300K	201035	partai	r1	membesarkan	"201035 ""Kami menghargai sikap dan komitment beliau karena saat ini Golkar perlu lebih solit membesarkan partai,"" ujarnya."
ind_news_2011_300K	203000	anak	r1	membesarkan	203000 Romo Baskara mengatakan diantara kisah yang diangkat dalam buku itu adalah peran seorang ibu rumah tangga yang berjuang semasa perang kemerdekaan Indonesia, orang tua yang harus berjuang membesarkan anak saat Perang Dunia Kedua di Eropa.
ind_news_2011_300K	215417	saya	r1	membesarkan	"215417 ""Saya akan tetap bermain untuk Persema, karena klub ini yang membesarkan saya sehingga banyak dikenal masyarakat luas,"" ujar pemain yang berposisi sebagai penyerang tersebut."
ind_news_2011_300K	219429	nama	r1	membesarkan	219429 Meskipun demikian, Hasyimkan melanjutkan, semua itu dilaksanakan tanpa mengurangi rasa hormat kepada para penyimbang atau sesepuh adat yang telah membesarkan nama Lampung.
ind_news_2011_300K	220035	golkar	r1	membesarkan	"220035 Awalnya saya termasuk yang berharap bang SP (Surya Paloh) tetap bersama-sama kami membesarkan Golkar,"" ujar Priyo."
ind_news_2011_300K	230307	dede	r1	membesarkan	"230307 Bukan PAN yang membesarkan Dede tapi Dede yang membesarkan PAN,"" jelasnya."
ind_news_2011_300K	230307	pan	r1	membesarkan	"230307 Bukan PAN yang membesarkan Dede tapi Dede yang membesarkan PAN,"" jelasnya."
ind_news_2011_300K	230739	industri	r1	membesarkan	230739 Kebijakan pajak Presiden Susilo Bambang Yudhoyono pernah memberikan komitmennya untuk membesarkan industri film nasional telah terusik.
ind_news_2011_300K	230748	partai	r1	membesarkan	230748 Dulu tidak ada yang dibayar untuk membesarkan partai, kampanye pun jalan kaki dan kain jendela dijadikan bendera partai.
ind_news_2011_300K	231296	partai	r1	membesarkan	231296 Dengan masuknya Dede ke Demokrat, tentunya memberikan keuntungan tersendiri bagi Demokrat karena Dede merupakan sosok yang mampu membesarkan partai berlambang Mercy itu.
ind_news_2011_300K	233774	dirinya	r1	membesarkan	233774 Kodok, kata Dipo, jika ada momentum untuk bergenit-genit maka dia akan menggelembungkan atau membesarkan dirinya.
ind_news_2011_300K	241163	namanya	r1	membesarkan	241163 Sementara itu, terkait band Garasi yang telah membesarkan namanya, ia mengatakan, kini sudah ada tambahan personil sehingga tidak lagi tiga orang tetapi menjadi empat orang.
ind_news_2011_300K	241986	partai	r1	membesarkan	"241986 Tujuannya adalah untuk membesarkan partai dengan terus menerus melakukan konsultasi dan konsolidasi dari pusat dan daerah hingga ranting,"" kata Emron."
ind_news_2011_300K	242795	partai	r1	membesarkan	"242795 ""Padahal kelompok yang anti parpol ini punya hidden agenda membesarkan partai baru dan bahkan membawa kepentingan asing,"" ungkapnya."
ind_news_2011_300K	256393	militer	r1	membesarkan	"256393 ""Jika militer, TNI sudah masuk dalam kepentingan politik praktis, maka dirinya tidak dapat lagi fokus pada tugas pokoknya untuk membesarkan militer yang kuat dan profesional,"" katanya."
ind_news_2011_300K	257023	hati	r1	membesarkan	257023 Keadaan yang membesarkan hati itu hanya dapat kita raih, apabila kita terus bersatu dan mampu menyingkirkan semua rintangan yang menghadang kita.
ind_news_2011_300K	288682	partai	r1	membesarkan	"288682 ""Beliau sudah sampaikan ke Ical (Aburizal Bakrie-red) terkait pengunduran dirinya karena ia ingin memaksimalkan tugasnya sebagai sekjen untuk membesarkan partai."
ind_news_2011_300K	289048	partai	r1	membesarkan	289048 Oleh karena itu, kata dia, untuk mengembalikan kursi yang hilang itu, seluruh jajaran pengurus dan kader partai harus bersatu padu membesarkan partai dan membangun toleransi dengan umat agama ataupun etnis lain.
ind_news_2011_300K	290346	kompetisi	r1	membesarkan	290346 Meski akan memasukkan kedalam rumah tangga PSSI, mantan deputi Menpora itu belum menjelaskan dengan rinci mekanisme membesarkan kompetisi yang digagas oleh Arifin Panigoro itu.
ind_news_2011_300K	292004	perguruan	r1	membesarkan	"292004 ""Kongres ini kegiatan rutin dan saya selalu katakan bahwa alumni-alumni yang baik ialah mereka yang bisa membesarkan perguruan tingginya,"" kata Rektor ITB Prof Dr Akhmaloka di Kampus ITB, Jumat."
ind_news_2011_300K	295828	dede	r1	membesarkan	295828 PAN, menurut Taufik, telah membesarkan Dede dengan menjadikannya sebagai anggota DPR dan terakhir kini sebagai Wakil Gubernur Jabar.
ind_news_2011_300K	296718	kemungkinan	r1	membesarkan	"296718 "" Chavez biasa membesarkan kemungkinan ancaman dari luar negeri terhadap pemerintah sosialisnya, khususnya dari Amerika Serikat."
ind_news_2011_300K	298214	partai	r1	membesarkan	298214 Ical meminta semua kader untuk terus bekerja untuk membesarkan partai dan memenangkan pemilu 2014 nanti.
ind_news_2011_300K	525	tekanan	r1	memperbesar	525 Mesin diesel terbaru itu menggunakan sistem Common Rail Direct Injection untuk memperbesar tekanan bahan bakar yang masuk ke ruang bakar dengan memasok solar.
ind_news_2011_300K	1874	keunggulan	r1	memperbesar	1874 Tuan rumah Wolves makin terpuruk kepada pada menit-menit terakhir ketika pemain tengah asal Rusia, Bilyateldinov memperbesar keunggulan Everton menjadi 3-0.
ind_news_2011_300K	2500	bidang	r1	memperbesar	2500 Bank akan meminta pemegang saham untuk menyetujui perubahan undang-undang untuk memperbesar bidang operasinya, yang sekarang terbatas untuk Eropa Tengah dan Timur, bekas negara Soviet dan Mongolia.
ind_news_2011_300K	2951	area	r1	memperbesar	"2951 ""Pencarian terus kami lakukan tanpa memperbesar area penyisiran, mengingat lokasi jatuhnya pesawat tidak bergeser,"" jelasnya."
ind_news_2011_300K	3023	kemenangan	r1	memperbesar	3023 Persiba Bantul berhasil memperbesar kemenangan pada menit ke 52 melalui tendangan Ezequiel Gonzalez yang memanfaatkan bola tendangan pojok Slamet Sucahyo dari sektor kiri gawang Persebaya.
ind_news_2011_300K	20601	porsinya	r1	memperbesar	"20601 ""Untuk seri B yang 10 tahun ini, kami berencana untuk memperbesar porsinya,"" ujar Direktur Utama Deutsche Securities Indonesia Agus Wicaksono di tempat terpisah."
ind_news_2011_300K	24166	keunggulan	r1	memperbesar	24166 Robson, juara junior 2008, mencuri poin untuk unggul 2-0 pada set pertama dan memperbesar keunggulan menjadi 4-1 sebelum petenis Rusia, yang turut ditonton oleh tunangannya dan bintang bola basket NBA Sasha Vujacic, membalas pada game ketujuh.
ind_news_2011_300K	31850	keunggulan	r1	memperbesar	31850 Karim Benzema memperbesar keunggulan Real pada menit ke-73 sebelum Ronaldo mencetak gol ketiganya untuk kemenangan 6-2.
ind_news_2011_300K	37876	kemenangan	r1	memperbesar	37876 Persela memperbesar kemenangan menjadi 2-0 melalui gol yang dicetak Zaenal Ichwan pada masa injury time setelah lepas dari jebakan off side yang dipasang pemain belakang Persijap.
ind_news_2011_300K	46665	atau	r1	memperbesar	46665 Rancangan itu terdiri atas 4.000 komponen individu, anda bisa mendekonstruksi model CAD selapis demi selapis, memutarnya pada semua sumbu dan memperbesar atau memperkecil, dengan menggunakan piranti lunak teknik profesional dari Siemens.
ind_news_2011_300K	47252	kemenangan	r1	memperbesar	47252 China memperbesar kemenangan menjadi 2-0 setelah tunggal putranya, Lin Dan berhasil menghentikan Park Sung Hwan dengan dua set langsung, 21-16 dan 21-10 dalam waktu 42 menit.
ind_news_2011_300K	47820	keunggulan	r1	memperbesar	47820 Safee yang striker berasal dari Malaysia itu memperbesar keunggulan timnya menjadi 2-0 pada menit ke-27 babak kedua dengan melesakkan bola ke gawang Bontang FC lewat tendangan kerasnya dari luar kotak pinalti.
ind_news_2011_300K	51481	kemenangan	r1	memperbesar	51481 Sebaliknya, PSLS nyaris memperbesar kemenangan pada menit akhir babak kedua melalui kaki Carlos Raul.
ind_news_2011_300K	54429	skor	r1	memperbesar	54429 Tim muda Indonesia ini membukukan lima gol di babak pertama dan memperbesar skor dengan mampu mencetak 12 gol di babak kedua.
ind_news_2011_300K	58818	daya	r1	memperbesar	"58818 "" Para pemimpin risau 440-miliar euro (605 miliar dolar AS) Fasilitas Stabilitas Keuangan Eropa (EFSF) akan cukup jika harus menyelamatkan negara besar seperti Italia, begitu juga memeriksa cara-cara untuk memperbesar daya tembaknya."
ind_news_2011_300K	62621	keunggulan	r1	memperbesar	62621 Saat pertandingan tinggal menyisakan tiga menit, Rooney memperbesar keunggulan United, melalui tembakan dari luar kotak penalti yang kemudian membentur Cristian Sarghi, dan gagal diselamatkan Grahovac.
ind_news_2011_300K	67502	keunggulan	r1	memperbesar	67502 Begitu juga pada menit ke-66, Jajang hampir memperbesar keunggulan Pelita Jaya.
ind_news_2011_300K	68362	keunggulan	r1	memperbesar	68362 Arsenal memperbesar keunggulan pada menit 37 saat umpan Ramsey disambut Theo Walcott yang membuat kedudukan menjadi 2-0.
ind_news_2011_300K	69691	keunggulan	r1	memperbesar	69691 Hernandez memperbesar keunggulan Meksiko dengan mencetak gol keduanya pada menit ke-34.
ind_news_2011_300K	73876	kemenangan	r1	memperbesar	73876 Persis Solo memiliki kesempatan untuk memperbesar kemenangan melalui Ferrianto yang mendapatkan umpan serangan balik dari sayap kiri namun belum dapat diselesaikan dengan sempurna oleh penyerang tersebut.
ind_news_2011_300K	79687	-miliar	r1	memperbesar	79687 Zona euro ingin memperbesar 440-miliar euro (610 miliar dolar AS) dana penyelamatan, Fasilitas Stabilitas Keuangan Eropa (EFSF), untuk meyakinkan pasar yang berarti untuk melindungi negara-negara yang terjerat utang seperti Italia dan Yunani.
ind_news_2011_300K	100720	perbedaan	r1	memperbesar	"100720 ""LDII tidak akan memperbesar perbedaan, tapi kami akan mencari titik-titik persamaan, seperti bagaimana membangun ekonomi atau pendidikan umat."
ind_news_2011_300K	110419	keunggulan	r1	memperbesar	110419 Memasuki babak kedua, Safee berhasil memperbesar keunggulan Pelita Jaya.
ind_news_2011_300K	111020	rekor	r1	memperbesar	111020 Kemenangan itu juga memperbesar rekor bertarung Chris John menjadi 46 kali menang (22 KO) dan dua kali seri.
ind_news_2011_300K	114655	pendapatan	r1	memperbesar	"114655 ""Ekspansi usaha sangat penting, karena Telkom seharusnya secepat-cepatnya melakukan transformasi bisnis dengan tidak lagi mengandalkan layanan suara dan SMS, tetapi sudah harus memperbesar pendapatan dari layanan data, internet dan multimedia."
ind_news_2011_300K	120036	keunggulan	r1	memperbesar	120036 Namun banyak peluang yang tak bisa dimaksimalkan menjadi gol dan sebaliknya melalui serangan balik cepat, tim tamu Arbil SC justru berhasil memperbesar keunggulan menjadi 2-0, melalui pemain depan Muslim Mubarak di menit ke-70.
ind_news_2011_300K	127157	kemenangan	r1	memperbesar	127157 Pada partai kelima yang sudah tidak menentukan, pasangan Meliana Jauhari/Greysia Polii memperbesar kemenangan Indonesia atas Rusia menjadi 4-1 setelah mengalahkan pasangan Valeria Sorokina/Ninari Vislova dengan dua set langsung 21-3 dan 21-18.
ind_news_2011_300K	127730	kemenangan	r1	memperbesar	127730 Pada menit ke 60 PS Bengkulu hampir memperbesar kemenangan dengan tendangan keras dan cepat dari jarak 25 meter oleh pemain PS Bengkulu,Gilang, sayangnya tembakan tersebut terlalu melebar.
ind_news_2011_300K	128415	pendapatan	r1	memperbesar	128415 Kerja sama ini akan memberikan kesempatan besar bagi `social games developer` meningkatkan jumlah pengguna baru dan memperbesar pendapatan, karena semua permainan sebelumnya hanya dikembangkan untuk platform GREE.
ind_news_2011_300K	128742	keunggulan	r1	memperbesar	128742 Giliran Choi Dong Soo memperbesar keunggulan tim tuan rumah pada babak pertama yang berkesudahan 4-1.
ind_news_2011_300K	131039	partisipasi	r1	memperbesar	"131039 ""Termasuk Indonesia dalam rangka memperbesar partisipasi dan peran perempuan dalam proses pembangunan nasional maupun regional,"" katanya."
ind_news_2011_300K	133955	keunggulan	r1	memperbesar	133955 Pada pertandingan lainnya, Sabtu, Manchester United berpeluang memperbesar keunggulan dengan selisih sepuluh angka dari Arsenal saat menjamu Fulham di Old Trafford.
ind_news_2011_300K	137788	peluang	r1	memperbesar	137788 Kemenangan tersebut memperbesar peluang City menjuarai Liga Inggris setelah terakhir kali menjuarainya pada 1968.
ind_news_2011_300K	138627	kemenangan	r1	memperbesar	138627 Persiraja memperbesar kemenangan lewat titik putih pada menit ke-41.
ind_news_2011_300K	138916	kandungan	r1	memperbesar	138916 Menurut Herman, jika Indonesia tidak pernah memulai PLTN, maka tidak akan pernah ada peluang transfer teknologi dan memperbesar kandungan lokal, bahkan untuk membangun PLTN secara mandiri.
ind_news_2011_300K	141160	selisih	r1	memperbesar	141160 Titik balik kebangkitan Indonesia terjadi pada lima menit terakhir ketika lemparan tiga angka Faisal Achmad memperbesar selisih keunggulan menjadi 62-55.
ind_news_2011_300K	143790	keunggulan	r1	memperbesar	143790 Kemudian, Cristian Bekatal memperbesar keunggulan bagi Persiraja di menit ke-72.
ind_news_2011_300K	144558	selisih	r1	memperbesar	144558 Singapura yang mulai mendapatkan rasa percaya diri pun terus memimpin dan memperbesar selisih keunggulan saat kedudukan 41-35 sebelum menutup kuarter ketiga dengan skor 54-48.
ind_news_2011_300K	147411	gol	r1	memperbesar	147411 Nicolas Miku dan Pedro Rios menciptkan dua gol lain ke tim tuan rumah sementara Ivan Riki memperbesar gol dari titik penalti.
ind_news_2011_300K	150080	dan	r1	memperbesar	"150080 ""Saya meminta Bank BUMN memperbesar dan mempercepat pos kreditnya ke sektor infrastruktur,"" kata Menteri BUMN Mustafa Abubakar, di Kantor Kementerian BUMN, Jakarta, Kamis."
ind_news_2011_300K	151435	akses	r1	memperbesar	"151435 ""Seluruh usaha itu pada dasarnya memiliki manfaat hampir sama, yaitu memperbesar akses sektor riil UMKMK terhadap sektor finansial,"" kata Kuntarto."
ind_news_2011_300K	153896	peluang	r1	memperbesar	153896 Dengan hasil ini, SGS Bandung mengambil alih posisi puncak klasemen sementara dengan tidak terkalahkan dalam tiga pertandingan dan memperbesar peluang menembus babak final.
ind_news_2011_300K	158540	kemenangan	r1	memperbesar	158540 PSAP memperbesar kemenangan melalui kaki Suryadi Kamaruddin di menit ke-32.
ind_news_2011_300K	158679	keunggulan	r1	memperbesar	158679 Mata kembali memberi bantuan ketika Daniel Sturridge memperbesar keunggulan Chelsea, dengan penyelesaian indah setelah menyambut umpan silang gelandang asal Spanyol tersebut pada menit ke-29.
ind_news_2011_300K	160665	gol	r1	memperbesar	"160665 Greg kembali mencetak gol keduanya di menit 89. Persija bahkan memperbesar gol lewat tendangan Agu Casmir saat ""injury time""."
ind_news_2011_300K	165478	tingkat	r1	memperbesar	165478 Menurut dia, bentuk pemerintahan yang absolut cenderung akan memperbesar tingkat korupsi di tingkat pusat, sedangkan bentuk pemerintahan yang desentralisasi menyebabkan tingkat korupsi menyebar.
ind_news_2011_300K	167188	kemenangan	r1	memperbesar	167188 Persiba Bantul memperbesar kemenangan menjadi 2-0 pada menit 22 melalui tendangan Busari yang menerima umpan dari Ezequiele Gonzalez.
ind_news_2011_300K	172728	keunggulan	r1	memperbesar	172728 Persiraja akhirnya memperbesar keunggulan pada menit ke-84 melalui sundulan kepala Fahrizal Dillah.
ind_news_2011_300K	173546	dana	r1	memperbesar	173546 Dengan demikian, menurut dia, terdapat indikasi kesengajaan untuk mengubah mekanisme penyaluran dana BOS dengan tujuan untuk memperbesar dana transfer ke daerah.
ind_news_2011_300K	182440	kapasitas	r1	memperbesar	182440 Sebagian bank di luar negeri, menurut dia, juga memungkinkan pengusaha menggunakan simpanan devisa hasil ekspor sebagai jaminan guna mendapatkan fasilitas kredit perbankan untuk memperbesar kapasitas bisnisnya.
ind_news_2011_300K	188859	kepemilikan	r1	memperbesar	188859 Erwin menjelaskan, rencana ini merupakan komitmen CAP dalam memperbesar kepemilikan publik atas saham CAP, sehingga saham CAP menjadi lebih likuid di bursa.
ind_news_2011_300K	192296	keunggulan	r1	memperbesar	192296 Bolton seharusnya bisa memperbesar keunggulan mereka setelah turun minum ketika mendapatkan penalti setelah Johan Djourou melakukan pelanggaran pada Sturridge.
ind_news_2011_300K	193913	porsi	r1	memperbesar	"193913 ""Sudah seharusnya media massa sebagai penyedia informasi kepada publik juga memperbesar porsi edukasi,"" ujarnya."
ind_news_2011_300K	194224	keunggulan	r1	memperbesar	194224 Hanya berselang empat menit kemudian, Lampard mencetak gol kedua untuk memperbesar keunggulan Chelsea menjadi 3-0.
ind_news_2011_300K	201567	keunggulan	r1	memperbesar	201567 Dominasi Thailand terus berlanjut dan pemain dari Negeri Gajah Putih itu mampu menambah pundi-pundi golnya pada menit 86 lewat kaki Attapong Nooprom untuk memperbesar keunggulan menjadi 4-0.
ind_news_2011_300K	209479	persediaan	r1	memperbesar	"209479 ""Amazon baru-baru ini ingin memperbesar persediaan Kindle Fire sekitar lebih dari 5 juta unit sebelum akhir 2011 agar pemesanan tetap kuat, menurut sumber dari pemasok komponen hulu,"" Yenting Chen dan Rebecca Kuo, DigiTimes dalam laporannya."
ind_news_2011_300K	220102	keuntungan	r1	memperbesar	220102 Ia mengatakan, penggelapan pajak adalah modus operansi TNC dan perusahaan-perusahaan besar untuk memperbesar keuntungan dan akumulasi modal.
ind_news_2011_300K	220143	keunggulan	r1	memperbesar	220143 Hasil, baru dua menit pertandingan berlangsung, Semen Padang memperbesar keunggulan.
ind_news_2011_300K	220330	gol	r1	memperbesar	220330 Di babak kedua, Qatar yang ditangani pelatih Sebastio Lazaroni ini memperbesar gol lewat kaki Khalfan Ibrahim di menit ke-64.
ind_news_2011_300K	221717	subsidi	r1	memperbesar	221717 Menurut dia, apabila substansi tersebut tidak mendapatkan perhatian, maka dampaknya memperbesar subsidi BBM atau energi, menghambat tumbuhnya energi terbarukan, dan menambah masalah emisi global.
ind_news_2011_300K	222380	kapasitas	r1	memperbesar	222380 Ia menambahkan, ekspansi layanan data didorong dengan memperbesar kapasitas jaringan serat optik di tengah persaingan antar operator telekomunikasi yang kian ketat.
ind_news_2011_300K	225103	kemungkinan	r1	memperbesar	225103 Menurut Raillon, kelesuan ekonomi global yang saat ini juga menimpa Prancis memperbesar kemungkinan gesekan atau friksi antara warga setempat dan para pendatang.
ind_news_2011_300K	233515	jaringan	r1	memperbesar	"233515 ""Tujuannya kerjasama kami yaitu memperbesar jaringan KASKUS untuk bergerak lebih agresif dari tahun ke tahun,"" tamah Ken."
ind_news_2011_300K	237195	kemampuan	r1	memperbesar	237195 Keputusan ini diambil agar BI makin proaktif ikut memajukan industri keuangan syariah sehingga memperbesar kemampuan pembangunan ekonomi bangsa.
